,experience,train,epoch,itrs,loss,accuracy
66,cnn_kernal_5_5_4dense_batchnorm_conv_relu_2epoch,0,2,32000,1.3279917640835046,0
67,cnn_kernal_5_5_4dense_batchnorm_conv_relu_2epoch,1,2,32000,1.518034613132477,0
68,cnn_kernal_5_5_4dense_batchnorm_conv_relu_2epoch,0,2,34000,1.3403031396120786,0
69,cnn_kernal_5_5_4dense_batchnorm_conv_relu_2epoch,1,2,34000,1.455391867160797,0
70,cnn_kernal_5_5_4dense_batchnorm_conv_relu_2epoch,0,2,36000,1.325698637470603,0
71,cnn_kernal_5_5_4dense_batchnorm_conv_relu_2epoch,1,2,36000,1.5336238431930542,0
72,cnn_kernal_5_5_4dense_batchnorm_conv_relu_2epoch,0,0,0,0.0,59.36
0,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,2000,2.300543864607811,0
1,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,2000,2.292853012084961,0
2,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,4000,2.1632645284533503,0
3,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,4000,2.061950125694275,0
4,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,6000,2.003117049396038,0
5,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,6000,1.9284150314331054,0
6,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,8000,1.884389388024807,0
7,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,8000,1.8375077295303344,0
8,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,10000,1.7958878934979439,0
9,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,10000,1.7760221028327943,0
10,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,12000,1.7299473163187504,0
11,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,12000,1.732967324256897,0
12,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,14000,1.6954720765054225,0
13,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,14000,1.6798246312141418,0
14,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,16000,1.6360585188269616,0
15,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,16000,1.6812169313430787,0
16,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,18000,1.590963619351387,0
17,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,18000,1.6617704820632935,0
18,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,20000,1.5599343334138394,0
19,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,20000,1.704087851047516,0
20,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,22000,1.5306782604008913,0
21,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,22000,1.6804783511161805,0
22,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,24000,1.5331541973799467,0
23,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,24000,1.6205853533744812,0
24,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,26000,1.47079966711998,0
25,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,26000,1.6133313488960266,0
26,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,28000,1.4388600773662328,0
27,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,28000,1.567975833415985,0
28,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,30000,1.417116097331047,0
29,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,30000,1.5789217019081117,0
30,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,32000,1.4091815469115974,0
31,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,32000,1.5913509654998779,0
32,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,34000,1.3925184395611285,0
33,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,34000,1.5754255652427673,0
34,cnn_kernal_3_3_4dense_dropout_2epoch,0,1,36000,1.3673614160567522,0
35,cnn_kernal_3_3_4dense_dropout_2epoch,1,1,36000,1.5101732230186462,0
36,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,2000,1.3406810790002346,0
37,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,2000,1.6358639049530028,0
38,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,4000,1.3344036415666343,0
39,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,4000,1.5373638463020325,0
40,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,6000,1.3259709301143885,0
41,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,6000,1.4913870525360107,0
42,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,8000,1.31399898673594,0
43,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,8000,1.5086145448684691,0
44,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,10000,1.2989200684428215,0
45,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,10000,1.5172789931297301,0
46,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,12000,1.2624505586773158,0
47,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,12000,1.501917281150818,0
48,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,14000,1.2770708695948123,0
49,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,14000,1.506089470386505,0
50,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,16000,1.2622253807783126,0
51,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,16000,1.452884283065796,0
52,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,18000,1.244106177970767,0
53,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,18000,1.473414170742035,0
54,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,20000,1.2453691529631614,0
55,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,20000,1.4233975195884705,0
56,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,22000,1.2343520100563765,0
57,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,22000,1.443328173160553,0
58,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,24000,1.2033653368651867,0
59,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,24000,1.4369920086860657,0
60,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,26000,1.2243297014832497,0
61,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,26000,1.495563359260559,0
62,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,28000,1.2132787967473269,0
63,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,28000,1.4177681970596314,0
64,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,30000,1.1958249900490046,0
65,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,30000,1.4827935242652892,0
66,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,32000,1.159963401183486,0
67,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,32000,1.425631492137909,0
68,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,34000,1.193584854900837,0
69,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,34000,1.3796682691574096,0
70,cnn_kernal_3_3_4dense_dropout_2epoch,0,2,36000,1.177173685759306,0
71,cnn_kernal_3_3_4dense_dropout_2epoch,1,2,36000,1.4082546353340148,0
72,cnn_kernal_3_3_4dense_dropout_2epoch,0,0,0,0.0,65.58
0,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,2000,2.300024367928505,0
1,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,2000,2.289658784866333,0
2,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,4000,2.152558740198612,0
3,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,4000,2.0187495064735415,0
4,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,6000,1.9437188213467598,0
5,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,6000,1.9376347112655639,0
6,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,8000,1.8160179813504218,0
7,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,8000,1.79243665933609,0
8,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,10000,1.7487673221826554,0
9,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,10000,1.7184898686408996,0
10,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,12000,1.662824984997511,0
11,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,12000,1.708871569633484,0
12,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,14000,1.6339996314942837,0
13,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,14000,1.6320859289169312,0
14,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,16000,1.56577427354455,0
15,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,16000,1.684672062397003,0
16,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,18000,1.5428955051898956,0
17,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,18000,1.6612330675125122,0
18,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,20000,1.493397309601307,0
19,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,20000,1.6388703632354735,0
20,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,22000,1.4471503760516644,0
21,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,22000,1.5756601762771607,0
22,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,24000,1.4460814182162285,0
23,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,24000,1.548281831741333,0
24,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,26000,1.3928183455020189,0
25,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,26000,1.6144618892669678,0
26,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,28000,1.3810943155139686,0
27,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,28000,1.6360738801956176,0
28,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,30000,1.3375742775052786,0
29,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,30000,1.6751021695137025,0
30,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,32000,1.3360224437117576,0
31,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,32000,1.516447684764862,0
32,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,34000,1.3219847116172314,0
33,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,34000,1.5052857446670531,0
34,cnn_kernal_3_3_4dense_16channel_2epoch,0,1,36000,1.291693214327097,0
35,cnn_kernal_3_3_4dense_16channel_2epoch,1,1,36000,1.5183131051063539,0
36,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,2000,1.2388671779483558,0
37,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,2000,1.5835109329223633,0
38,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,4000,1.2306401287168265,0
39,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,4000,1.578696460723877,0
40,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,6000,1.2239588982462883,0
41,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,6000,1.5274374771118164,0
42,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,8000,1.1882851928025484,0
43,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,8000,1.5371483516693116,0
44,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,10000,1.2066089260876178,0
45,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,10000,1.5685183715820312,0
46,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,12000,1.1858840377926827,0
47,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,12000,1.5183966732025147,0
48,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,14000,1.1605595539212228,0
49,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,14000,1.486051619052887,0
50,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,16000,1.1578127606213093,0
51,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,16000,1.5787434697151184,0
52,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,18000,1.1497917017936707,0
53,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,18000,1.4635299944877624,0
54,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,20000,1.122554531916976,0
55,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,20000,1.4108547520637513,0
56,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,22000,1.1240993701666593,0
57,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,22000,1.4095140743255614,0
58,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,24000,1.1040765610635281,0
59,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,24000,1.3934780764579773,0
60,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,26000,1.102176780924201,0
61,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,26000,1.400354254245758,0
62,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,28000,1.1058311913758516,0
63,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,28000,1.4079797506332397,0
64,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,30000,1.086601010903716,0
65,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,30000,1.4258653354644775,0
66,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,32000,1.1060493789613246,0
67,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,32000,1.4890891456604003,0
68,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,34000,1.0494940409213305,0
69,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,34000,1.384774992465973,0
70,cnn_kernal_3_3_4dense_16channel_2epoch,0,2,36000,1.0714863699525594,0
71,cnn_kernal_3_3_4dense_16channel_2epoch,1,2,36000,1.3805154585838317,0
72,cnn_kernal_3_3_4dense_16channel_2epoch,0,0,0,0.0,67.74
0,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,2000,2.302547107696533,0
1,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,2000,2.3009122514724734,0
2,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,4000,2.281126352071762,0
3,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,4000,2.185381741523743,0
4,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,6000,2.084039121389389,0
5,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,6000,2.0005446743965147,0
6,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,8000,1.9588325284719468,0
7,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,8000,1.87455157995224,0
8,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,10000,1.8264735634028912,0
9,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,10000,1.851115186214447,0
10,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,12000,1.7794412163496018,0
11,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,12000,1.8305607986450196,0
12,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,14000,1.727027329623699,0
13,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,14000,1.7431945323944091,0
14,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,16000,1.6762843918353318,0
15,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,16000,1.7755008292198182,0
16,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,18000,1.6374576465785504,0
17,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,18000,1.738388044834137,0
18,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,20000,1.6117855271100998,0
19,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,20000,1.738939561843872,0
20,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,22000,1.5731480635106563,0
21,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,22000,1.703884677886963,0
22,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,24000,1.568919370174408,0
23,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,24000,1.6989280271530152,0
24,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,26000,1.5183802506923676,0
25,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,26000,1.6321211171150207,0
26,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,28000,1.470201702401042,0
27,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,28000,1.8052577877044678,0
28,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,30000,1.483331153959036,0
29,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,30000,1.6428400826454164,0
30,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,32000,1.452634549677372,0
31,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,32000,1.7064168238639832,0
32,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,34000,1.438456321373582,0
33,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,34000,1.6525144529342652,0
34,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,1,36000,1.4256919768452645,0
35,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,1,36000,1.5658935403823853,0
36,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,2000,1.37442909014225,0
37,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,2000,1.6070628762245178,0
38,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,4000,1.3695401330441237,0
39,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,4000,1.6303473567962647,0
40,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,6000,1.3507418469190597,0
41,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,6000,1.6128852152824402,0
42,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,8000,1.3333194684237242,0
43,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,8000,1.5621606922149658,0
44,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,10000,1.3418247561752796,0
45,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,10000,1.5180818724632263,0
46,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,12000,1.3408706209212542,0
47,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,12000,1.5634203577041625,0
48,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,14000,1.3057827372997999,0
49,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,14000,1.5177454829216004,0
50,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,16000,1.281242308497429,0
51,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,16000,1.5857907986640931,0
52,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,18000,1.3024004445672035,0
53,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,18000,1.5656203770637511,0
54,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,20000,1.2737483219504357,0
55,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,20000,1.512771921157837,0
56,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,22000,1.2676670333147049,0
57,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,22000,1.4523427128791808,0
58,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,24000,1.2380720230340958,0
59,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,24000,1.5031961345672606,0
60,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,26000,1.2529430805295705,0
61,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,26000,1.4889677047729493,0
62,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,28000,1.2391301012933253,0
63,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,28000,1.5273597431182862,0
64,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,30000,1.231476477280259,0
65,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,30000,1.4947123408317566,0
66,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,32000,1.2115461170375348,0
67,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,32000,1.452950668334961,0
68,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,34000,1.2060886310338974,0
69,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,34000,1.4658860754966736,0
70,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,2,36000,1.2049243357628583,0
71,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,2,36000,1.4401976108551025,0
72,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,2000,1.1744004942923785,0
73,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,2000,1.432295672893524,0
74,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,4000,1.1336175248026847,0
75,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,4000,1.4287917232513427,0
76,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,6000,1.1410183910876512,0
77,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,6000,1.4495380187034608,0
78,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,8000,1.1447703910768032,0
79,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,8000,1.3989838647842407,0
80,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,10000,1.1255645636618137,0
81,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,10000,1.4036236453056334,0
82,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,12000,1.127181902617216,0
83,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,12000,1.3543073892593385,0
84,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,14000,1.1356102602481841,0
85,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,14000,1.3967951726913452,0
86,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,16000,1.10701027341187,0
87,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,16000,1.3739958715438843,0
88,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,18000,1.1269161527603864,0
89,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,18000,1.3841784858703614,0
90,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,20000,1.1347929417490958,0
91,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,20000,1.3470017886161805,0
92,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,22000,1.1277180374264717,0
93,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,22000,1.3706338620185852,0
94,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,24000,1.1136449625641107,0
95,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,24000,1.3605792093276978,0
96,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,26000,1.1090833311975001,0
97,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,26000,1.4411100625991822,0
98,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,28000,1.1070443805009127,0
99,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,28000,1.4154243421554566,0
100,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,30000,1.0722789094001055,0
101,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,30000,1.3427031064033508,0
102,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,32000,1.1091965132951735,0
103,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,32000,1.3461780953407287,0
104,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,34000,1.0923194010704755,0
105,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,34000,1.3353703594207764,0
106,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,3,36000,1.0711749085336923,0
107,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,3,36000,1.3613888955116271,0
108,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,2000,1.0430432785898447,0
109,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,2000,1.4286266446113587,0
110,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,4000,1.0285504269152879,0
111,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,4000,1.4740014600753784,0
112,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,6000,1.030930885642767,0
113,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,6000,1.421062994003296,0
114,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,8000,1.0412293149530887,0
115,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,8000,1.3639768719673158,0
116,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,10000,1.0254427847117185,0
117,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,10000,1.3660702180862427,0
118,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,12000,1.022646026954055,0
119,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,12000,1.3384960198402405,0
120,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,14000,1.0209154662191868,0
121,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,14000,1.3191858673095702,0
122,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,16000,1.0302047465741635,0
123,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,16000,1.3579759860038758,0
124,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,18000,1.034434849753976,0
125,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,18000,1.367941370010376,0
126,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,20000,1.0236728136241435,0
127,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,20000,1.3324064683914185,0
128,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,22000,1.025803582921624,0
129,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,22000,1.2998745083808898,0
130,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,24000,1.0370176359117032,0
131,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,24000,1.428860034942627,0
132,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,26000,1.004598602950573,0
133,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,26000,1.3254963612556458,0
134,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,28000,1.0149559969604016,0
135,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,28000,1.3350583386421204,0
136,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,30000,0.996752946600318,0
137,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,30000,1.3257867765426636,0
138,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,32000,1.0270396221578122,0
139,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,32000,1.3115302586555482,0
140,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,34000,1.0227298721373081,0
141,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,34000,1.3891730308532715,0
142,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,4,36000,0.9769362469762564,0
143,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,1,4,36000,1.3034177136421203,0
144,cnn_kernal_3_3_4dense_16channel_dropout_4epoch,0,0,0,0.0,69.7
